tªn thuéc tÝnh	Cã Ph¶I Lµ TiÒn Tè Hay Kh«ng	 Ngò  Hµnh Yªu Cçu 	Yªu Cçu CÊp §é	ID Thuéc TÝnh 	Tham Sè 1 Tèi ThiÓu	Tham Sè 1 Tèi ®a	Tham Sè 2 Tèi ThiÓu	Tham Sè 2 Tèi ®a	Tham Sè 3 Tèi thiÓu	Tham Sè 3 tèi ®a	HiÖu Qu¶ ThuyÕt Minh
Néi Lùc				89	1299	1299	-1	-1	0	0	0
Sinh Lùc				85	1299	1299	-1	-1	0	0	0
Sinh Lùc ( D­¬ng )				233	1299	1299	-1	-1	0	0	0
T¹o Thµnh S¸c xuÊt Hãa Gi¶i				259	1	1	-1	-1	0	0	0
T¹o Thµnh S¸c xuÊt Hãa Gi¶i				259	2	2	-1	-1	0	0	0
T¹o Thµnh S¸c xuÊt Hãa Gi¶i				259	3	3	-1	-1	0	0	0
T¹o Thµnh S¸c xuÊt Hãa Gi¶i				259	4	4	-1	-1	0	0	0
T¹o Thµnh S¸c xuÊt Hãa Gi¶i				259	5	5	-1	-1	0	0	0
T¹o Thµnh S¸c xuÊt Hãa Gi¶i				259	6	6	-1	-1	0	0	0
T¹o Thµnh S¸c xuÊt Hãa Gi¶i				259	7	7	-1	-1	0	0	0
T¹o Thµnh S¸c xuÊt Hãa Gi¶i				259	8	8	-1	-1	0	0	0
T¹o Thµnh S¸c xuÊt Hãa Gi¶i				259	9	9	-1	-1	0	0	0
T¹o Thµnh S¸c xuÊt Hãa Gi¶i				259	10	10	-1	-1	0	0	0
Gi¶m TØ LÖ Träng Th­¬ng				260	1	1	-1	-1	0	0	0
Gi¶m TØ LÖ Träng Th­¬ng				260	2	2	-1	-1	0	0	0
Gi¶m TØ LÖ Träng Th­¬ng				260	3	3	-1	-1	0	0	0
Gi¶m TØ LÖ Träng Th­¬ng				260	4	4	-1	-1	0	0	0
Gi¶m TØ LÖ Träng Th­¬ng				260	5	5	-1	-1	0	0	0
Gi¶m TØ LÖ Träng Th­¬ng				260	6	6	-1	-1	0	0	0
Gi¶m TØ LÖ Träng Th­¬ng				260	7	7	-1	-1	0	0	0
Gi¶m TØ LÖ Träng Th­¬ng				260	8	8	-1	-1	0	0	0
Gi¶m TØ LÖ Träng Th­¬ng				260	9	9	-1	-1	0	0	0
Gi¶m TØ LÖ Träng Th­¬ng				260	10	10	-1	-1	0	0	0
 T¹o thµnh s¸t th­¬ng cã thêi gian ho¹t ®éng				219	1	1	-1	-1	0	0	0
 T¹o thµnh s¸t th­¬ng cã thêi gian ho¹t ®éng				219	2	2	-1	-1	0	0	0
 T¹o thµnh s¸t th­¬ng cã thêi gian ho¹t ®éng				219	3	3	-1	-1	0	0	0
 T¹o thµnh s¸t th­¬ng cã thêi gian ho¹t ®éng				219	4	4	-1	-1	0	0	0
 T¹o thµnh s¸t th­¬ng cã thêi gian ho¹t ®éng				219	5	5	-1	-1	0	0	0
 T¹o thµnh s¸t th­¬ng cã thêi gian ho¹t ®éng				219	6	6	-1	-1	0	0	0
 T¹o thµnh s¸t th­¬ng cã thêi gian ho¹t ®éng				219	7	7	-1	-1	0	0	0
 T¹o thµnh s¸t th­¬ng cã thêi gian ho¹t ®éng				219	8	8	-1	-1	0	0	0
 T¹o thµnh s¸t th­¬ng cã thêi gian ho¹t ®éng				219	9	9	-1	-1	0	0	0
 T¹o thµnh s¸t th­¬ng cã thêi gian ho¹t ®éng				219	10	10	-1	-1	0	0	0
Thêi  Gian Phôc Håi(HiÖn) ( D­¬ng )				245	1	1	-1	-1	0	0	0
Thêi  Gian Phôc Håi(HiÖn) ( D­¬ng )				245	2	2	-1	-1	0	0	0
Thêi  Gian Phôc Håi(HiÖn) ( D­¬ng )				245	3	3	-1	-1	0	0	0
Thêi  Gian Phôc Håi(HiÖn) ( D­¬ng )				245	4	4	-1	-1	0	0	0
Thêi  Gian Phôc Håi(HiÖn) ( D­¬ng )				245	5	5	-1	-1	0	0	0
Thêi  Gian Phôc Håi(HiÖn) ( D­¬ng )				245	6	6	-1	-1	0	0	0
Thêi  Gian Phôc Håi(HiÖn) ( D­¬ng )				245	7	7	-1	-1	0	0	0
Thêi  Gian Phôc Håi(HiÖn) ( D­¬ng )				245	8	8	-1	-1	0	0	0
Thêi  Gian Phôc Håi(HiÖn) ( D­¬ng )				245	9	9	-1	-1	0	0	0
Thêi  Gian Phôc Håi(HiÖn) ( D­¬ng )				245	10	10	-1	-1	0	0	0
 T¹o thµnh THêi GIan Tróng §éc  %				258	5	5	-1	-1	0	0	0
 T¹o thµnh THêi GIan Tróng §éc  %				258	10	10	-1	-1	0	0	0
 T¹o thµnh THêi GIan Tróng §éc  %				258	15	15	-1	-1	0	0	0
 T¹o thµnh THêi GIan Tróng §éc  %				258	20	20	-1	-1	0	0	0
 T¹o thµnh THêi GIan Tróng §éc  %				258	25	25	-1	-1	0	0	0
 T¹o thµnh THêi GIan Tróng §éc  %				258	30	30	-1	-1	0	0	0
 T¹o thµnh THêi GIan Tróng §éc  %				258	35	35	-1	-1	0	0	0
 T¹o thµnh THêi GIan Tróng §éc  %				258	40	40	-1	-1	0	0	0
 T¹o thµnh THêi GIan Tróng §éc  %				258	45	45	-1	-1	0	0	0
 T¹o thµnh THêi GIan Tróng §éc  %				258	50	50	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	5	5	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	10	10	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	15	15	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	20	20	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	25	25	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	30	30	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	35	35	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	40	40	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	45	45	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	50	50	-1	-1	0	0	0
Thêi gian ®ãng b¨ng %				161	5	5	-1	-1	0	0	0
Thêi gian ®ãng b¨ng %				161	10	10	-1	-1	0	0	0
Thêi gian ®ãng b¨ng %				161	15	15	-1	-1	0	0	0
Thêi gian ®ãng b¨ng %				161	20	20	-1	-1	0	0	0
Thêi gian ®ãng b¨ng %				161	25	25	-1	-1	0	0	0
Thêi gian ®ãng b¨ng %				161	30	30	-1	-1	0	0	0
Thêi gian ®ãng b¨ng %				161	35	35	-1	-1	0	0	0
Thêi gian ®ãng b¨ng %				161	40	40	-1	-1	0	0	0
Thêi gian ®ãng b¨ng %				161	45	45	-1	-1	0	0	0
Thêi gian ®ãng b¨ng %				161	50	50	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	5	5	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	10	10	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	15	15	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	20	20	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	25	25	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	30	30	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	35	35	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	40	40	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	45	45	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	50	50	-1	-1	0	0	0
S¸c XuÊt T¹o Thµnh Cho¸ng %				261	1	1	-1	-1	0	0	0
S¸c XuÊt T¹o Thµnh Cho¸ng %				261	2	2	-1	-1	0	0	0
S¸c XuÊt T¹o Thµnh Cho¸ng %				261	3	3	-1	-1	0	0	0
S¸c XuÊt T¹o Thµnh Cho¸ng %				261	4	4	-1	-1	0	0	0
S¸c XuÊt T¹o Thµnh Cho¸ng %				261	5	5	-1	-1	0	0	0
S¸c XuÊt T¹o Thµnh Cho¸ng %				261	6	6	-1	-1	0	0	0
S¸c XuÊt T¹o Thµnh Cho¸ng %				261	7	7	-1	-1	0	0	0
S¸c XuÊt T¹o Thµnh Cho¸ng %				261	8	8	-1	-1	0	0	0
S¸c XuÊt T¹o Thµnh Cho¸ng %				261	9	9	-1	-1	0	0	0
S¸c XuÊt T¹o Thµnh Cho¸ng %				261	10	10	-1	-1	0	0	0
S¸c XuÊt Gi¶m Cho¸ng %				262	1	1	-1	-1	0	0	0
S¸c XuÊt Gi¶m Cho¸ng %				262	2	2	-1	-1	0	0	0
S¸c XuÊt Gi¶m Cho¸ng %				262	3	3	-1	-1	0	0	0
S¸c XuÊt Gi¶m Cho¸ng %				262	4	4	-1	-1	0	0	0
S¸c XuÊt Gi¶m Cho¸ng %				262	5	5	-1	-1	0	0	0
S¸c XuÊt Gi¶m Cho¸ng %				262	6	6	-1	-1	0	0	0
S¸c XuÊt Gi¶m Cho¸ng %				262	7	7	-1	-1	0	0	0
S¸c XuÊt Gi¶m Cho¸ng %				262	8	8	-1	-1	0	0	0
S¸c XuÊt Gi¶m Cho¸ng %				262	9	9	-1	-1	0	0	0
S¸c XuÊt Gi¶m Cho¸ng %				262	10	10	-1	-1	0	0	0
T¹o thµnh thêi gian cho¸ng				220	3	3	-1	-1	0	0	0
T¹o thµnh thêi gian cho¸ng				220	6	6	-1	-1	0	0	0
T¹o thµnh thêi gian cho¸ng				220	9	9	-1	-1	0	0	0
T¹o thµnh thêi gian cho¸ng				220	12	12	-1	-1	0	0	0
T¹o thµnh thêi gian cho¸ng				220	15	15	-1	-1	0	0	0
T¹o thµnh thêi gian cho¸ng				220	18	18	-1	-1	0	0	0
T¹o thµnh thêi gian cho¸ng				220	21	21	-1	-1	0	0	0
T¹o thµnh thêi gian cho¸ng				220	24	24	-1	-1	0	0	0
T¹o thµnh thêi gian cho¸ng				220	27	27	-1	-1	0	0	0
T¹o thµnh thêi gian cho¸ng				220	30	30	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	3	3	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	6	6	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	9	9	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	12	12	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	15	15	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	18	18	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	21	21	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	24	24	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	27	27	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	30	30	-1	-1	0	0	0
Håi Phôc Sinh Lùc %				190	1	1	-1	-1	0	0	0
Håi Phôc Sinh Lùc %				190	2	2	-1	-1	0	0	0
Håi Phôc Sinh Lùc %				190	3	3	-1	-1	0	0	0
Håi Phôc Sinh Lùc %				190	4	4	-1	-1	0	0	0
Håi Phôc Sinh Lùc %				190	5	5	-1	-1	0	0	0
Håi Phôc Sinh Lùc %				190	6	6	-1	-1	0	0	0
Håi Phôc Sinh Lùc %				190	7	7	-1	-1	0	0	0
Håi Phôc Sinh Lùc %				190	8	8	-1	-1	0	0	0
Håi Phôc Sinh Lùc %				190	9	9	-1	-1	0	0	0
Håi Phôc Sinh Lùc %				190	10	10	-1	-1	0	0	0
 Håi Phôc Néi Lùc (D­¬ng)				248	1	1	-1	-1	0	0	0
 Håi Phôc Néi Lùc (D­¬ng)				248	2	2	-1	-1	0	0	0
 Håi Phôc Néi Lùc (D­¬ng)				248	3	3	-1	-1	0	0	0
 Håi Phôc Néi Lùc (D­¬ng)				248	4	4	-1	-1	0	0	0
 Håi Phôc Néi Lùc (D­¬ng)				248	5	5	-1	-1	0	0	0
 Håi Phôc Néi Lùc (D­¬ng)				248	6	6	-1	-1	0	0	0
 Håi Phôc Néi Lùc (D­¬ng)				248	7	7	-1	-1	0	0	0
 Håi Phôc Néi Lùc (D­¬ng)				248	8	8	-1	-1	0	0	0
 Håi Phôc Néi Lùc (D­¬ng)				248	9	9	-1	-1	0	0	0
 Håi Phôc Néi Lùc (D­¬ng)				248	10	10	-1	-1	0	0	0
Håi Phôc Sinh Lùc				88	5	5	-1	-1	0	0	0
Håi Phôc Sinh Lùc				88	10	10	-1	-1	0	0	0
Håi Phôc Sinh Lùc				88	15	15	-1	-1	0	0	0
Håi Phôc Sinh Lùc				88	20	20	-1	-1	0	0	0
Håi Phôc Sinh Lùc				88	25	25	-1	-1	0	0	0
Håi Phôc Sinh Lùc				88	30	30	-1	-1	0	0	0
Håi Phôc Sinh Lùc				88	35	35	-1	-1	0	0	0
Håi Phôc Sinh Lùc				88	40	40	-1	-1	0	0	0
Håi Phôc Sinh Lùc				88	45	45	-1	-1	0	0	0
Håi Phôc Sinh Lùc				88	50	50	-1	-1	0	0	0
Phôc Håi Néi Lùc				92	5	5	-1	-1	0	0	0
Phôc Håi Néi Lùc				92	10	10	-1	-1	0	0	0
Phôc Håi Néi Lùc				92	15	15	-1	-1	0	0	0
Phôc Håi Néi Lùc				92	20	20	-1	-1	0	0	0
Phôc Håi Néi Lùc				92	25	25	-1	-1	0	0	0
Phôc Håi Néi Lùc				92	30	30	-1	-1	0	0	0
Phôc Håi Néi Lùc				92	35	35	-1	-1	0	0	0
Phôc Håi Néi Lùc				92	40	40	-1	-1	0	0	0
Phôc Håi Néi Lùc				92	45	45	-1	-1	0	0	0
Phôc Håi Néi Lùc				92	50	50	-1	-1	0	0	0
Sinh Lùc Tèi §a %				234	1	1	-1	-1	0	0	0
Sinh Lùc Tèi §a %				234	2	2	-1	-1	0	0	0
Sinh Lùc Tèi §a %				234	3	3	-1	-1	0	0	0
Sinh Lùc Tèi §a %				234	4	4	-1	-1	0	0	0
Sinh Lùc Tèi §a %				234	5	5	-1	-1	0	0	0
Sinh Lùc Tèi §a %				234	6	6	-1	-1	0	0	0
Sinh Lùc Tèi §a %				234	7	7	-1	-1	0	0	0
Sinh Lùc Tèi §a %				234	8	8	-1	-1	0	0	0
Sinh Lùc Tèi §a %				234	9	9	-1	-1	0	0	0
Sinh Lùc Tèi §a %				234	10	10	-1	-1	0	0	0
Håi Phôc Néi Lùc % 				236	1	1	-1	-1	0	0	0
Håi Phôc Néi Lùc % 				236	2	2	-1	-1	0	0	0
Håi Phôc Néi Lùc % 				236	3	3	-1	-1	0	0	0
Håi Phôc Néi Lùc % 				236	4	4	-1	-1	0	0	0
Håi Phôc Néi Lùc % 				236	5	5	-1	-1	0	0	0
Håi Phôc Néi Lùc % 				236	6	6	-1	-1	0	0	0
Håi Phôc Néi Lùc % 				236	7	7	-1	-1	0	0	0
Håi Phôc Néi Lùc % 				236	8	8	-1	-1	0	0	0
Håi Phôc Néi Lùc % 				236	9	9	-1	-1	0	0	0
Håi Phôc Néi Lùc % 				236	10	10	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	5	5	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	10	10	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	15	15	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	20	20	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	25	25	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	30	30	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	35	35	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	40	40	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	45	45	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	50	50	-1	-1	0	0	0
s¸c xuÊt §Ò  S¸t NÆng §¸nh 1				271	1	1	-1	-1	0	0	0
s¸c xuÊt §Ò  S¸t NÆng §¸nh 1				271	2	2	-1	-1	0	0	0
s¸c xuÊt §Ò  S¸t NÆng §¸nh 1				271	3	3	-1	-1	0	0	0
s¸c xuÊt §Ò  S¸t NÆng §¸nh 1				271	4	4	-1	-1	0	0	0
s¸c xuÊt §Ò  S¸t NÆng §¸nh 1				271	5	5	-1	-1	0	0	0
s¸c xuÊt §Ò  S¸t NÆng §¸nh 1				271	6	6	-1	-1	0	0	0
s¸c xuÊt §Ò  S¸t NÆng §¸nh 1				271	7	7	-1	-1	0	0	0
s¸c xuÊt §Ò  S¸t NÆng §¸nh 1				271	8	8	-1	-1	0	0	0
s¸c xuÊt §Ò  S¸t NÆng §¸nh 1				271	9	9	-1	-1	0	0	0
s¸c xuÊt §Ò  S¸t NÆng §¸nh 1				271	10	10	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	2	2	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	4	4	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	6	6	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	8	8	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	10	10	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	12	12	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	14	14	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	16	16	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	18	18	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	20	20	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	2	2	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	4	4	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	6	6	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	8	8	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	10	10	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	12	12	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	14	14	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	16	16	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	18	18	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	20	20	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	2	2	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	4	4	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	6	6	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	8	8	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	10	10	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	12	12	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	14	14	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	16	16	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	18	18	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	20	20	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	2	2	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	4	4	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	6	6	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	8	8	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	10	10	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	12	12	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	14	14	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	16	16	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	18	18	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	20	20	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	2	2	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	4	4	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	6	6	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	8	8	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	10	10	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	12	12	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	14	14	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	16	16	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	18	18	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	20	20	-1	-1	0	0	0
Kh¸ng L«i ( D­¬ng )				229	60	60	-1	-1	0	0	0
Kh¸ng TÊt C¶ ( D­¬ng)				231	60	60	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	75	75	-1	-1	0	0	0
T¨ng C«ng KÝch KÜ N¨ng %				243	55	55	-1	-1	0	0	0
X¸c XuÊt Hãa Gi¶i S¸t Th­¬ng %				226	5	5	-1	-1	0	0	0
s¸c xuÊt Träng kÝch %				227	5	5	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	100	100	-1	-1	0	0	0
T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				246	250	250	-1	-1	0	0	0
T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				246	500	500	-1	-1	0	0	0
T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				246	750	750	-1	-1	0	0	0
T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				246	1000	1000	-1	-1	0	0	0
T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				246	1250	1250	-1	-1	0	0	0
T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				246	1500	1500	-1	-1	0	0	0
T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				246	1750	1750	-1	-1	0	0	0
T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				246	2000	2000	-1	-1	0	0	0
T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				246	2250	2250	-1	-1	0	0	0
T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				246	2500	2500	-1	-1	0	0	0
Gi¶m hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				247	250	250	-1	-1	0	0	0
Gi¶m hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				247	500	500	-1	-1	0	0	0
Gi¶m hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				247	750	750	-1	-1	0	0	0
Gi¶m hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				247	1000	1000	-1	-1	0	0	0
Gi¶m hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				247	1250	1250	-1	-1	0	0	0
Gi¶m hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				247	1500	1500	-1	-1	0	0	0
Gi¶m hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				247	1750	1750	-1	-1	0	0	0
Gi¶m hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				247	2000	2000	-1	-1	0	0	0
Gi¶m hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				247	2250	2250	-1	-1	0	0	0
Gi¶m hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh				247	2500	2500	-1	-1	0	0	0
T¨ng hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				276	1	1	-1	-1	0	0	0
T¨ng hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				276	2	2	-1	-1	0	0	0
T¨ng hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				276	3	3	-1	-1	0	0	0
T¨ng hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				276	4	4	-1	-1	0	0	0
T¨ng hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				276	5	5	-1	-1	0	0	0
T¨ng hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				276	6	6	-1	-1	0	0	0
T¨ng hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				276	7	7	-1	-1	0	0	0
T¨ng hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				276	8	8	-1	-1	0	0	0
T¨ng hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				276	9	9	-1	-1	0	0	0
T¨ng hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				276	10	10	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				277	2	2	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				277	4	4	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				277	6	6	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				277	8	8	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				277	10	10	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				277	12	12	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				277	14	14	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				277	16	16	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				277	18	18	-1	-1	0	0	0
