Name	TransLife	CurrentLevel	CurrentExp	CurrentExpPercent
NeverÙGiveÙUpÙ4	5	185	42.608007718	96
tefefe	5	150	0	0
NeverÙGiveÙUpÙ6	5	180	0	0
etretrtr	5	150	0	0
dasdad	5	150	0	0
12312Ğ	5	150	0	0
Ìdfsfdsfsd	5	150	0	0
SaMacCoDoc	4	150	7.116704078	55
PkÙTãpÙ2	5	150	0.862218499	3
•B¨ngÄThÇn•	5	150	19.706019651	76
grgrgregr	5	150	0	0
1ewe3e3r	5	150	0	0
EmGai2	5	150	1.171521581	4
ÙÙÙBCZÙÙÙ	4	150	0	0
eeeeeeeesss	5	150	0	0
3434343434343434	5	150	0	0
t545544	5	150	0	0
657y5y5	5	150	0	0
VµngÙ4	5	150	0.234955652	0
6565699889	5	150	0	0
qweqweq	5	150	0	0
tannat9	5	150	0.999553173	3
sdadafda	5	150	0	0
ghjghjghj113	5	150	0	0
qweqeqwa	5	150	0	0
gregergreg	5	180	0	0
safdasdr2345asd	5	150	0	0
rtgertertre	5	150	0	0
ThiªnÙNhÉn	5	180	6.218e-06	0
45t45t4t4t	5	150	0	0
CBRÙVP	4	185	14.37	24
Pikachu	0	150	0	0
hfggfhgf	5	150	0	0
1111112421412d	5	150	0	0
DFGDGDFGD	5	150	0	0
tgkyugliul	5	150	0	0
qweqeqwe	5	150	0	0
234234243424	5	150	0	0
KiÕm§åMaxx421	5	150	0	0
HaoNam	5	180	0	0
zzzLAPHONGzzz	4	150	0.500077413	3
rthjh5h5	5	150	0	0
q­eqdfdf	5	150	0	0
KiÕm§åMaxx475	5	150	0	0
rgefefefe	5	150	0	0
KiÕm§åMaxx479	5	150	0	0
Google	5	150	12.576852946	49
233asd5	5	150	0	0
LongÙPh¸ÙThiªn	5	180	0.3	0
00000001	5	150	8.001168796	25
ewewew	5	150	0	0
ThiÕuÙL©mÙLaÙH¸n	5	180	8.31936327	8
­e23wedfeq	5	150	0	0
Administrator	5	180	5.986920494	13
KiÕm§åMaxx480	5	150	0	0
sssssssssssa43	4	150	0	0
KiÕmTiÒn	4	150	0.00049179	0
ÙÙABCÙÙ	5	192	88.247731827	68
132546	5	150	0	0
hjhgjh	5	150	0	0
TOMORROW2	5	150	0	0
BlackNm	4	150	2.000192261	15
3535353	5	150	0	0
TieuKieu	5	152	14.50758295	56
18cmÙTVB	5	150	1.9995	6
HJKHKHF	5	150	0	0
sadasdas2323	5	150	0	0
KiÕm§åMaxx460	5	150	0	0
656fdfdfdf	5	150	0	0
757575	5	150	0	0
a6sd66ad626	5	150	0	0
NMÙNgéKhØ	5	150	2e-09	0
ewfsfsfasf	5	150	0	0
a2sd6656asd	5	150	0	0
iiiThanhNuMG	5	180	0	0
ExcavatorÙCB	4	150	0	0
64545646	5	150	0	0
fffsfdsf	5	150	0	0
A00000	4	150	4.541229907	35
qweqew2	5	150	0	0
VuongÙKiemÙ3	5	150	0	0
VuongÙKiemÙ2	5	150	0	0
ThiªnNhÉn	5	150	2.420670546	9
C¸ÙBãngÙNM	5	150	5.620022405	21
KenÙGoldÙ	5	161	4.606926014	7
76767673	5	150	0	0
564asdf54	5	150	0	0
§¸nhthuª02	5	157	33.309735424	86
KiÕm§åMaxx420	5	150	0	0
a4sd465asd	5	150	0	0
VoDangbuff5	5	155	21.793348849	68
KiÕm§åMaxx404	5	150	0	0
21313asdas	5	150	0	0
­qdadada	5	150	0	0
…B×nhÄLóa…@2	5	168	32.326375412	50
ghfghfghedf	5	150	0	0
dasfasfsf	5	150	0	0
Ng¹oÙTuyÕtÙ1	5	150	7.616901838	29
LongÙTL	5	164	46.892811011	81
rtrtreter	5	150	0	0
KiÕm§åMaxx494	5	150	0	0
GameÙMaster	5	150	8.6548e-05	0
fdgrgrg	5	150	0	0
y55y54y5	5	150	0	0
LaoAnMay	5	150	1.018929307	3
ÙÙABCÙÙ1	5	174	18.241437482	23
THIENNHANDAO	5	180	0.100963333	0
VA00005	5	150	8.000531480999999	25
test123	5	150	1e-09	0
§Ü•Kh«ng•L«ng	5	151	22.453218962	87
rtgretgrg	5	150	0	0
11Ù02Ù	5	150	0	0
CBBRRRRRRRRRR	5	150	0	0
VayH¼nXinXinH¼n	5	150	0	0
V«ÙDanhÙKh¸ch	5	151	14.446573495	56
V¹nKiÕmSÇu	4	150	1.383e-05	0
luongdinhhai	4	184	36.402089858	71
TháNhaiCá2	5	189	64.859231591	56
weqeqweqeq	5	150	0	0
BótHÕtMùc	5	150	0	0
grg544t4t	5	150	0	0
VDhieub55	5	152	30.522054866	95
hjghjghjghjh	5	150	0	0
dadadadadada	5	150	0	0
6756757657	5	150	0	0
§¹iÙSo¸i	5	158	8.054668434	20
23424232	5	150	0	0
xx7up7	5	150	12.000106758	46
3434434343	5	150	0	0
hjghjghjghjo	5	150	0	0
sdfdsfdsfsdf	5	150	0	0
LçiÙLÇm	5	185	20.994705172	18
eqwfwfwf	5	150	0	0
h5445yu4y56	5	150	0	0
MRxLinh	5	151	3.203425005	12
1wqew3d	5	150	0	0
CNCÙNo1	5	164	44.979432397	78
CNCÙNo2	5	153	4.550005965	17
reweqwe	5	150	0	0
CNCÙNo4	5	150	9.608006023	37
NEW001	5	153	12.018081126	37
2342Ìe34534	5	150	0	0
34LÌEm	5	179	25.79954653	28
TuyÖtÙT×nhÙ§ao	4	150	0	0
asdasdas1232	5	150	0	0
ghjkkhjkj	5	150	0	0
qªfwfwsfws	5	150	0	0
BaTrum	5	172	68.56194511699999	89
rtretrtret545	5	150	0	0
sadasdasd121	5	150	0	0
fffdsfdfdfd	5	200	0	0
NMBtank5	5	150	0	0
TruongThuySon	5	150	9.331619911000001	36
TheÙTwo	5	167	44.358603979	69
HçnÙ§én	5	150	0	0
dfghdfghfg	5	150	0	0
xx7up14	5	150	12.000219096	46
TheÙEndÙÙÙ	5	156	2.253e-06	0
xx7up15	5	150	9.000029716	35
§ŞnhÙMÖnhÙGÆpÙEm	5	150	9.005622309	28
4564564646	5	150	0	0
1ÙPh¸tÙBayÙLu«n	5	181	30.518327114	69
trdjtrj	5	150	0	0
32423423	5	150	0	0
KingÙFat	4	190	38.661823953	60
fghgfhgf	5	150	0	0
HéCËnNghÌo2	5	180	24.821822293	24
jhtrhtrhtr	5	150	0	0
jfcgjhgc	5	150	0	0
KiÕm§åMaxx438	5	150	0	0
fgrgrg4r5	5	150	0	0
5675757	5	150	0	0
65645456	5	150	0	0
dasfsfasfs	5	150	0	0
qwfqfeqwf	5	150	0	0
sdfdsvxc	5	150	0	0
ewagwegr	5	150	0	0
ChiÕnThÇnOtp	5	180	45.574314674	44
0oDocÙLongo0	5	150	24.006698488	93
MéngÙC«Ù§¬n	5	150	6.002409541	18
AnhÙHaiÙ5D	5	151	12.504644572	39
5a4s5d44d	5	150	0	0
bia111	4	150	0.000606664	0
rwerwe	5	150	0	0
dfasdffdasddf	5	150	0	0
45646456	5	150	0	0
dfgdfgdfg154	5	150	0	0
JXÙDMÙ04	5	153	2.520244735	7
5645345454	5	150	0	0
34234erwwwwwwwww	5	150	0	0
79787i7i	5	150	0	0
3564654	5	150	0	0
TestÙ2ÙÙ	5	180	1.011162651	2
2342342424	5	150	0	0
rtgregrgr78	5	150	0	0
CoLonJX	3	150	0	0
fgggggggg	5	150	0	0
12x12sqsq	5	150	0	0
fdhghfg	4	150	0	0
ÙLongÙ	5	186	6.000005952	13
•MaiSiªuPhong•	5	200	0	0
o0oVDo0o	5	150	0	0
KiÕm§åMaxx608	5	150	0	0
HaoThien	5	180	0	0
reshtrshtrd	5	150	0	0
l7i7i7i7	5	150	0	0
ABCNMC	5	164	26.75055184	46
Ìdfewfe	5	150	0	0
KûÙHiÓuÙPhï	5	150	1.000170586	3
ikioliuoiu	5	150	0	0
GameMaster	4	150	0	0
xcxbxbsdfs	5	150	0	0
rthrtdjtr	5	150	0	0
fdhbdgxnfg	5	150	0	0
32434343	5	150	0	0
12d12dd12d12	5	150	0	0
ghddfhf	5	150	0	0
TopOne	5	150	6.8094e-05	0
LOLÙChãÙ§iªnÙ3	5	163	29.519649844	51
LOLÙChãÙ§iªnÙ4	5	163	42.501093126	73
BXÙHoaÙS¬nÙ	5	167	31.196242108	48
Boossss	4	185	14.85	25
giobui	5	150	0	0
0ooÙHDKÙ4Ùoo0	5	163	22.211205015	38
BONÙOEÙCON	4	185	27.349116154	47
PeDep1	5	150	0	0
sasa12qawq1	5	150	0	0
egf4rfgewf	5	150	0	0
ghjghjghjgfsd	5	150	0	0
eelias	5	150	7e-09	0
GHFHFGHFGHF	5	150	0	0
§écÙC«ng	5	181	32.000001521	72
wr3244234	5	150	0	0
552q52q2q5	5	150	0	0
Vâ§angÙÙCÇm§ao	5	150	0	0
CLÙNEÙKU	5	162	50.909002308	88
§écÙThÇn	5	180	50.31908995	49
KiÕm§åMaxx573	5	150	0	0
KiÕm§åMaxx613	5	150	0	0
23423423434	5	150	0	0
4t455544	5	150	0	0
KiÕm§åMaxx612	5	150	0	0
a2sd6asd	5	150	0	0
111111111111	4	150	0	0
BïaÙCL	4	185	25.369877282	44
ThÎoÙChymÙLast	5	167	45.152752406	70
­qdafasfs	5	150	0	0
1231231212	5	150	7.299636641	28
thieulambong	5	151	1.00353704	3
345345353r34	5	150	0	0
ghfghfghg	5	150	0	0
ikyhtrh	5	150	0	0
ÙÙKemÙÙ	5	150	9.997315939	39
654456464	5	150	0	0
1d12d2	5	150	0	0
1266s5	5	150	0	0
ThaChoEm	5	150	0	0
asdasdasd	4	150	0	0
Thongla2	5	150	2.11584122	8
KiÕm§åMaxx616	5	150	0	0
ThiªnÙNM	5	153	11.762558986	45
ghfghfghb	5	150	0	0
342442	5	150	0	0
64654®gs	5	150	0	0
KiÕm§åMaxx307	5	150	0	0
sdfsdfsd45dfg5r	5	150	0	0
dafadfa	0	150	0	0
43545345	5	150	0	0
TómÙTãcÙMãcÙLån	4	150	0	0
gfjhgfjhgj	5	150	0	0
aaaaaasd	5	180	0	0
Whisky	5	180	0	0
TuMuoi	5	150	22.614434853	88
§êiÙLµÙBÓÙKhæ	5	2010	0	0
3434sds2	5	150	0	0
t«nngékh«ng	5	180	10.99800301	24
12121212	5	150	0	0
12d12d2d2d	5	150	0	0
trhhterhersz	5	150	0	0
ChiÕnT­íng03	5	182	17.018423573	38
ChãÙcµy9	5	150	24.001581867	75
NDcanhet	4	150	6.801568445	53
e23423	5	150	0	0
asdasd23as2w	5	150	0	0
wdsdsd2311s1	5	150	0	0
NNews2	5	180	3.700072905	3
ChiÕnT­íng02	5	184	4.043379936	9
TruTraiHom	4	150	0.195713786	1
MaL0ng6	5	150	9.000836400000001	28
VDÙV«Ng·V«KiÕm	0	150	0	0
eqewaqdsa	5	150	0	0
•GµÄM¸i•ÙIII	5	154	21.105918548	82
Ù49Ùf3	5	150	0	0
•JuDoÄB¸§¹o•	5	175	8.458394996999999	9
q­eqeqweqw	5	150	0	0
eftrtfgrtet	5	150	0	0
dddddddddddddddd	5	180	0	0
qweqwqwrqw	5	150	0	0
Godleed	4	150	2e-09	0
21321asdads	5	150	0	0
KiÕm§åMaxx325	5	150	0	0
rtgergrgre	5	150	0	0
jkhjkhjkhnj	5	150	0	0
uyjktuiktiu	5	150	0	0
a1s2d15	5	150	0	0
KiÕm§åMaxx621	5	150	0	0
fgfgfgfgfgfgfgfg	5	150	0	0
ghjgyhj56	5	150	0	0
qweqeqe	5	150	0	0
sdfvxcvxv	5	150	0	0
6666666666	5	150	0	0
rseyhrtht	5	150	0	0
tanat8	5	150	0.999548492	3
1231231232	5	150	0	0
Ù49Ùf2	5	150	0	0
hjghjghjhg	5	150	0	0
18cmÙTND	5	180	4.999000003	11
VoÙDang	5	163	17.000001234	48
SsSsSsS	5	150	0	0
CLÙBUA	5	180	0	0
PaNaDol	5	150	0	0
retretert	5	150	0	0
ghjghjhgjfgfd	5	150	0	0
ThayOngNoi	4	150	9.921026066	77
testdasdsad	5	150	0	0
NgaMyzz	4	150	0.06216037	0
hfgrgfgfg	5	150	0	0
efeagr	5	150	0	0
NamÙ§ÕÙ	5	150	0.600054383	2
32131231	5	150	0	0
ZetÙ222	4	190	10.245926437	16
fgergfgr	5	150	0	0
ronando	5	150	7.371339812	28
ChóÙTiÓu	4	152	12.328085282	96
Tiger47	4	150	0	0
ÙÙVuiÙÙ	4	150	0	0
¸dasdasdasdasds	5	150	0	0
TõÙH©n	4	189	6.518365265	11
dfgfdg4we3	5	150	0	0
yjyukyuk	5	150	0	0
fdgcvcvbcvb6	5	150	0	0
SeVerÙCuèi	4	150	0	0
sdsd23232q1	5	150	0	0
8787878787	5	150	0	0
gvsvsv2	5	150	0	0
akfuvbo	5	150	0	0
fdshgfdhfd	4	185	14.05	24
ÙÙZNat1	5	180	21.002440206	47
SGÙFirefox	4	150	3.320742833	25
23432424342	5	150	0	0
Ù1ÙThêiÙ01	5	167	21.613477578	33
yhfghvbv	5	150	0	0
hgjghjghjh	5	150	0	0
TiÕngGäiGiangHå	5	162	11.145542525	19
VA00002	5	150	8.001198262999999	25
C­êngÙC¬ÙTr­ëng	5	150	29.499502436	92
•TµoÄLao•ÙI	5	174	36.956610741	48
grgrgrge	5	150	0	0
hssethet	5	150	0	0
xxÙThanhÙLongÙxx	4	150	0.51990275	4
345345dfsd3	5	150	0	0
KiÕm§åMaxx269	5	150	0	0
ThuyQuay	5	150	0.007325231	0
KiÕm§åMaxx289	5	150	0	0
LçiÙLÇmÙNo1	5	180	19.287383961	18
KiÕm§åMaxx312	5	150	0	0
XeTank3	5	150	1e-09	0
TLÙ001	5	187	14.413230248	32
regersgre	5	150	0	0
fdgdfgdfgd	5	150	0	0
KiÕm§åMaxx338	5	150	0	0
NhiÙ§ÇuÙGÊuÙ1	5	150	10.261008277	40
hgfhgfhg	5	150	0	0
ddddddd	5	150	0	0
LoveMoney2	4	150	0.000130292	0
2as5d5asd	5	150	0	0
fdwfwsfwsf	5	150	0	0
cólólun	5	180	0	0
hgfhgfhgf	5	150	0	0
KetaminÙ	5	150	0	0
TVBÙBaDao	5	150	1.042115763	4
CµyÙTiÒn	5	151	26.006632398	81
fghfgh4	5	150	0	0
MÑÙGiµÙVP	4	156	7.707051924	40
5hy5y5yy5	5	150	0	0
KiÕm§åMaxx433	5	150	0	0
rferwefweq	5	150	0	0
thgtghgrty	5	150	0	0
VodangQ48	5	151	10.635774609	33
manhquyetkaka	5	150	17.0692923	66
234234	5	150	0	0
Ahihi2	5	180	0.613	0
43242ÌÌ	5	150	0	0
qweqwesdfsdf	5	150	0	0
2121212	5	150	0	0
XeTank1	5	150	1e-09	0
OngTrum	0	150	0	0
a5d4a6we	5	150	0	0
s1EmLaAis2	5	180	6.959503014	6
GHGHJGHJ	5	150	0	0
øad22sdad	5	150	0	0
4444444444rrrr	5	150	0	0
¸dasdasdasdasd1	5	150	0	0
NĞÙTaoÙRa	5	150	0.192094743	0
234234242234	5	150	0	0
AnMayDepTrai	5	175	40.815286659	45
234232444	5	150	0	0
65as65546sdf6	5	150	0	0
leonaÙmessi	5	155	1.370477365	3
fghfghghdsad	5	150	0	0
TieuAn	5	150	4.000944975	15
TßÙTİÙTe	5	200	0	0
VinhÙSÖÙCL	5	189	6.000000001	13
3242343443	5	150	0	0
ukgyuku	5	150	0	0
ZzThaoChizZ	5	150	13.33127188	52
78978979	5	150	0	0
ChóÙTiÓuÙ02	5	150	0	0
q­eqrqereq­eqw	5	150	0	0
KenÙBoyÙ	5	160	7.579462874	13
C«nL«n	5	154	25.25000061	98
25251325	5	150	0	0
45646464	5	150	0	0
§õng§ËpEm	5	150	1.529855449	5
§¹iÙCaÙRaÙTï	5	150	0	0
TLDBT01	5	180	18.152716976	17
èwefefefe	5	150	0	0
ik6j766	5	150	0	0
u56666	5	150	0	0
AnhÙHaiÙNMC	5	152	1.003891793	3
sdfsfsdf	5	150	0	0
cllayd	5	150	0	0
®fsfsfĞ®ffs	5	150	0	0
Bihunghang	5	150	0.007870481	0
HuúnhÙPhóc	5	150	0.5060239	1
MÇyÙTuæiÙVŞt	5	160	43.688899129	75
56645564	5	150	0	0
Ch¬iÙV×Ù§amÙMª	4	185	17.885527535	31
jk77ui7878	5	150	0	0
trgrtghh	5	150	0	0
fgdfgfdgfg	5	180	11	25
KiÕm§åMaxx445	5	150	0	0
yyyyyyyyyyyyyyu	5	150	0	0
23434234	5	150	0	0
234234234234wqee	5	150	0	0
KiÕm§åMaxx341	5	150	0	0
BaNMKC	5	151	6.288951609	24
KiÕm§åMaxx547	5	150	0	0
regsrehserh	5	150	0	0
5y5y5y5	5	150	0	0
5555gh55	5	150	0	0
KiÕm§åMaxx544	5	150	0	0
kyt65th5r	5	150	0	0
666653	5	150	0	0
fgdfgdfga	5	150	0	0
KiÕm§åMaxx264	5	150	0	0
NguDoc	5	156	26.029593616	81
qewqqw	5	150	0	0
w434se213qwe	5	150	0	0
­qeqweqew	5	150	0	0
ydtjytjyfj	5	150	0	0
KiÕm§åMaxx555	5	150	0	0
TiªnKiÕm1	5	150	3e-09	0
FanÙNgòÙ§éc	4	150	7.148343098	55
dsfsdfsdf	5	150	0	0
Xe00001	5	150	0.907	3
d1d21dqawd	5	150	0	0
fefwefe	5	150	0	0
TigerÙÙ	5	165	62.000000003	96
§écÙC«ÙThiªnÙH¹	5	150	0	0
PSÙNMC	5	150	17.001956101	53
sdfsdfseQ123	5	150	0	0
123123w1212	5	150	0	0
DMcanhet	4	150	0.001553685	0
…ThÇn•Men…4	5	154	28.005318467	87
JudoÙNam	5	156	31.916287616	83
hghhft546	5	150	0	0
dsfsd45d	5	150	0	0
jkhjkhjkjh	5	150	0	0
dff455s	5	150	0	0
5Ù§écÙClone	5	156	21.900036317	57
KiÕm§åMaxx273	5	150	0	0
qweqweqwe133	5	150	0	0
q­edqdeqe	5	150	0	0
465645t45t5	5	150	0	0
48ÙKuBao	4	156	3.401267687	17
q­eqe33	5	150	0	0
CLDao01	5	150	0	0
ghfghfghdfsd	5	150	0	0
klkljhk	5	150	0	0
312321312	5	150	0	0
tytytytytytytytl	5	150	0	0
svxvxvs	5	150	0	0
Conlon02	5	150	0.800315841	3
BĞoBĞoBĞo	5	150	0	0
ThienVuong	5	151	25.019503669	78
­dqdafda	5	150	0	0
1XeT¨ng	4	150	0	0
66666666666e	5	150	0	0
dfbfgbcvb	5	150	0	0
fghfghfgh1	5	150	0	0
VIPÙ1ÙThêi	5	195	58.856994663	41
5DocEmKimCoBong	5	150	0.799945729	3
thertsgertsgh	5	150	0	0
534r34r3	5	150	0	0
A5S15D45A6SD	5	150	0	0
343242342	5	150	0	0
yjytjfyyf	5	150	0	0
VµngÙ1	5	150	0.241286555	0
uykuylgi	5	150	0	0
zQuang	5	150	0	0
mrzro22	5	150	0	0
caraveb	5	150	6.201400000000001e-05	0
§écÙToµnÙTh©n	5	150	1.002740212	3
34534r34	5	150	0	0
only4u	5	150	10.001736835	31
ThuyYenHoaSu	5	151	8.515285241999999	26
hfdgergre5	5	150	0	0
0oÙHDKÙ1Ùo0	5	172	20.000000216	26
